,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
1374,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,19-Mar-04,CAMERA,305955.6,3,2004,0.6119112,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1375,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,04-Apr-05,CAMERA,316196.2,4,2005,0.6323924000000001,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1376,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,01-Jun-05,AIR TICKET,312826.1,6,2005,0.6256522,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1377,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jun-05,AIR TICKET,268099.23,6,2005,0.5361984599999999,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1378,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,28-Feb-05,TRAIN TICKET,268335.38,2,2005,0.53667076,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1379,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,23-Feb-05,MOVIE TICKET,451093.63,2,2005,0.90218726,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1380,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jan-04,TRAIN TICKET,454349.36,1,2004,0.90869872,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1381,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-Jan-04,MOVIE TICKET,445859.26,1,2004,0.8917185200000001,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1382,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,27-Apr-05,TRAIN TICKET,447530.58,4,2005,0.89506116,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1383,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,06-May-06,MOVIE TICKET,388063.32,5,2006,0.77612664,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1384,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Nov-05,PETRO,196457.74,11,2005,0.39291548,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1385,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jan-06,PETRO,30614.56,1,2006,0.061229120000000005,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1386,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,23-Mar-06,CLOTHES,167160.18,3,2006,0.33432036,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1387,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-Mar-06,FOOD,153147.63,3,2006,0.30629526,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1388,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jan-04,AIR TICKET,262521.84,1,2004,0.52504368,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-Jan-04,AIR TICKET,4977.49,1,2004,0.00995498,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,11-Jul-06,JEWELLERY,474907.71,7,2006,0.9498154200000001,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1391,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,13-Sep-04,BUS TICKET,316498.85,9,2004,0.6329977,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1392,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jul-06,AIR TICKET,273977.69,7,2006,0.54795538,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1393,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Sep-06,TRAIN TICKET,209649.02,9,2006,0.41929804,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1394,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-Jan-04,CAMERA,240648.48,1,2004,0.48129696,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1395,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,23-Feb-05,CAMERA,384933.82,2,2005,0.76986764,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1396,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Jul-06,JEWELLERY,246888.98,7,2006,0.49377796,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1397,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Sep-06,CLOTHES,115354.86,9,2006,0.23070972,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1398,A61,44,COCHIN,Gold,500000.0,C23,Govt,13-Sep-04,CAR,110279.02,9,2004,0.22055804,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1399,A61,44,COCHIN,Gold,500000.0,C23,Govt,21-Nov-06,BIKE,332876.9,11,2006,0.6657538000000001,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1400,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Aug-06,RENTAL,174906.54,8,2006,0.34981308,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1401,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Oct-06,RENTAL,460195.99,10,2006,0.92039198,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1402,A61,44,COCHIN,Gold,500000.0,C23,Govt,01-Apr-06,RENTAL,129534.9,4,2006,0.25906979999999996,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1403,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Apr-06,JEWELLERY,353502.17,4,2006,0.70700434,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1404,A61,44,COCHIN,Gold,500000.0,C23,Govt,23-Feb-05,RENTAL,330733.51,2,2005,0.66146702,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1405,A61,44,COCHIN,Gold,500000.0,C23,Govt,04-Feb-06,JEWELLERY,42791.79,2,2006,0.08558358,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1406,A61,44,COCHIN,Gold,500000.0,C23,Govt,26-May-05,RENTAL,363233.83,5,2005,0.7264676600000001,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1407,A61,44,COCHIN,Gold,500000.0,C23,Govt,28-May-05,JEWELLERY,239023.21,5,2005,0.47804641999999997,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1408,A61,44,COCHIN,Gold,500000.0,C23,Govt,15-Jan-04,CAMERA,147299.1,1,2004,0.29459820000000003,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1409,A61,44,COCHIN,Gold,500000.0,C23,Govt,17-Jan-05,CAMERA,351215.4,1,2005,0.7024308,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1410,A61,44,COCHIN,Gold,500000.0,C23,Govt,25-Jan-04,CAMERA,211848.96,1,2004,0.42369792,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1411,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Jan-04,CAMERA,213221.11,1,2004,0.42644222,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1412,A61,44,COCHIN,Gold,500000.0,C23,Govt,05-Mar-06,CAMERA,237635.09,3,2006,0.47527018,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1413,A61,44,COCHIN,Gold,500000.0,C23,Govt,30-Apr-06,CAMERA,347019.23,4,2006,0.6940384599999999,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1414,A61,44,COCHIN,Gold,500000.0,C23,Govt,02-Jun-05,AIR TICKET,290446.41,6,2005,0.58089282,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1415,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Jul-05,AIR TICKET,152889.45,7,2005,0.3057789,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1416,A61,44,COCHIN,Gold,500000.0,C23,Govt,16-Feb-05,RENTAL,26620.47,2,2005,0.05324094,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1417,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Feb-05,JEWELLERY,36566.43,2,2005,0.07313286,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1418,A61,44,COCHIN,Gold,500000.0,C23,Govt,15-Jan-04,RENTAL,396858.13,1,2004,0.7937162600000001,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1419,A61,44,COCHIN,Gold,500000.0,C23,Govt,12-Jan-04,JEWELLERY,403777.74,1,2004,0.80755548,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1420,A61,44,COCHIN,Gold,500000.0,C23,Govt,05-May-04,RENTAL,452028.03,5,2004,0.90405606,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1421,A61,44,COCHIN,Gold,500000.0,C23,Govt,07-May-05,JEWELLERY,282168.93,5,2005,0.56433786,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1422,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Dec-05,PETRO,62914.03,12,2005,0.12582806,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1423,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Feb-06,PETRO,126283.33,2,2006,0.25256666,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1424,A61,44,COCHIN,Gold,500000.0,C23,Govt,24-Mar-06,FOOD,151908.02,3,2006,0.30381603999999995,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1425,A61,44,COCHIN,Gold,500000.0,C23,Govt,26-Mar-06,FOOD,111315.17,3,2006,0.22263034,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1426,A61,44,COCHIN,Gold,500000.0,C23,Govt,15-Jan-04,AIR TICKET,3313.37,1,2004,0.00662674,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427,A61,44,COCHIN,Gold,500000.0,C23,Govt,17-Jan-05,AIR TICKET,443356.07,1,2005,0.88671214,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428,A61,44,COCHIN,Gold,500000.0,C23,Govt,12-Aug-05,AIR TICKET,487680.73,8,2005,0.97536146,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429,A61,44,COCHIN,Gold,500000.0,C23,Govt,20-Nov-05,BUS TICKET,379397.99,11,2005,0.75879598,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1430,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Aug-06,BUS TICKET,294180.68,8,2006,0.5883613599999999,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1431,A61,44,COCHIN,Gold,500000.0,C23,Govt,03-Oct-06,RENTAL,8682.98,10,2006,0.01736596,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1432,A61,44,COCHIN,Gold,500000.0,C23,Govt,17-Jan-05,CAMERA,393623.57,1,2005,0.7872471400000001,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1433,A61,44,COCHIN,Gold,500000.0,C23,Govt,01-Feb-05,CAMERA,90754.27,2,2005,0.18150854,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1434,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Oct-06,FOOD,73920.68,10,2006,0.14784135999999998,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1435,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,22-Nov-05,BIKE,32324.84,11,2005,0.06464968,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1436,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Nov-06,RENTAL,439845.09,11,2006,0.8796901800000001,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1437,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,04-Apr-06,PETRO,105742.96,4,2006,0.21148592000000002,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1438,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,25-Mar-06,PETRO,84003.7,3,2006,0.1680074,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1439,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,29-May-05,PETRO,268536.95,5,2005,0.5370739,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1440,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,23-Feb-05,SHOPPING,332077.43,2,2005,0.66415486,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1441,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,15-Jan-04,SHOPPING,392677.26,1,2004,0.7853545200000001,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1442,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,25-Apr-04,SHOPPING,222806.33,4,2004,0.44561266,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1443,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Aug-05,AIR TICKET,70049.12,8,2005,0.14009823999999999,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,04-Feb-06,PETRO,360832.43,2,2006,0.72166486,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1445,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Jan-04,PETRO,361346.18,1,2004,0.72269236,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1446,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,08-May-06,PETRO,16782.6,5,2006,0.033565199999999996,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1447,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Mar-06,CAR,285498.52,3,2006,0.5709970400000001,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1448,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,27-Mar-06,FOOD,54486.22,3,2006,0.10897244,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1449,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,23-Feb-05,AIR TICKET,159734.23,2,2005,0.31946846,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,21-Nov-06,BUS TICKET,186080.25,11,2006,0.3721605,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1451,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,03-Nov-06,MOVIE TICKET,481412.75,11,2006,0.9628255,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1452,A62,39,BOMBAY,Gold,500000.0,C24,Normal Salary,05-Feb-04,SHOPPING,333488.91,2,2004,0.6669778199999999,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
